# 几何战士 - 难度递增记录
# 会话ID: 20260222_172250
# 开始时间: 2026-02-22 17:22:50
# 总游戏时间: 5.00秒
# 最终难度等级: 1

GameTime,Level,SpawnInterval,MaxEnemies,ActiveEnemies,EnemyMultiplier,EnemyMaxHealth,EnemyAttack
5.00,1,0.909,33,5,1.10,33,11
