# 几何战士 - 难度递增记录
# 会话ID: 20260223_205426
# 开始时间: 2026-02-23 20:54:26
# 总游戏时间: 5.00秒
# 最终难度等级: 1

GameTime,Level,SpawnInterval,MaxEnemies,ActiveEnemies,EnemyMultiplier,EnemyMaxHealth,EnemyAttack
5.00,1,0.909,33,3,1.10,33,11
