# 几何战士 - 难度递增记录
# 会话ID: 20260223_182602
# 开始时间: 2026-02-23 18:26:02
# 总游戏时间: 5.00秒
# 最终难度等级: 1

GameTime,Level,SpawnInterval,MaxEnemies,ActiveEnemies,EnemyMultiplier,EnemyMaxHealth,EnemyAttack
5.00,1,0.909,33,2,1.10,33,11
